NDVI_S_0,NDVI_S_1,NDVI_S_2,NDVI_S_3,NDVI_S_4,NDVI_S_5,NDVI_S_6,NDVI_S_7,NDVI_S_8,NDVI_S_9,NDVI_S_10,NDVI_S_11,NDVI_S_12,TEMP_S_0,TEMP_S_1,TEMP_S_2,TEMP_S_3,TEMP_S_4,TEMP_S_5,TEMP_S_6,TEMP_S_7,TEMP_S_8,TEMP_S_9,TEMP_S_10,TEMP_S_11,TEMP_S_12,PREC_S_0,PREC_S_1,PREC_S_2,PREC_S_3,PREC_S_4,PREC_S_5,PREC_S_6,PREC_S_7,PREC_S_8,PREC_S_9,PREC_S_10,PREC_S_11,PREC_S_12,NDVI_VEL_1,TEMP_VEL_1,PREC_VEL_1,NDVI_VEL_2,TEMP_VEL_2,PREC_VEL_2,NDVI_VEL_3,TEMP_VEL_3,PREC_VEL_3,NDVI_VEL_4,TEMP_VEL_4,PREC_VEL_4,NDVI_VEL_5,TEMP_VEL_5,PREC_VEL_5,NDVI_VEL_6,TEMP_VEL_6,PREC_VEL_6,NDVI_VEL_7,TEMP_VEL_7,PREC_VEL_7,NDVI_VEL_8,TEMP_VEL_8,PREC_VEL_8,NDVI_VEL_9,TEMP_VEL_9,PREC_VEL_9,NDVI_VEL_10,TEMP_VEL_10,PREC_VEL_10,NDVI_VEL_11,TEMP_VEL_11,PREC_VEL_11,NDVI_VEL_12,TEMP_VEL_12,PREC_VEL_12,NDVI_ACEL_1,TEMP_ACEL_1,PREC_ACEL_1,NDVI_ACEL_2,TEMP_ACEL_2,PREC_ACEL_2,NDVI_ACEL_3,TEMP_ACEL_3,PREC_ACEL_3,NDVI_ACEL_4,TEMP_ACEL_4,PREC_ACEL_4,NDVI_ACEL_5,TEMP_ACEL_5,PREC_ACEL_5,NDVI_ACEL_6,TEMP_ACEL_6,PREC_ACEL_6,NDVI_ACEL_7,TEMP_ACEL_7,PREC_ACEL_7,NDVI_ACEL_8,TEMP_ACEL_8,PREC_ACEL_8,NDVI_ACEL_9,TEMP_ACEL_9,PREC_ACEL_9,NDVI_ACEL_10,TEMP_ACEL_10,PREC_ACEL_10,NDVI_ACEL_11,TEMP_ACEL_11,PREC_ACEL_11,CCDD_13,CCDD_14,CCDD_16,CCDD_17,CCDD_2,CCDD_20,CCDD_22,CCDD_24,CCDD_4,P211_1_1.0,P211_2_1.0,P211_4_1.0,P212_2,P212_3,P212_4,P212_5,P212_6,P212_7,P213_7.0,P214_2,Rendimiento_T_ha
0.6667937500000001,1.38784375,2.13575625,2.9083080357142856,3.7006080357142856,4.502902678571428,5.255958928571428,5.951272321428571,6.625172321428571,7.29417232142857,7.894222321428571,8.33992232142857,8.659808035714285,25.2425,51.7925,79.03500000000001,105.84607142857143,132.34535714285715,159.65535714285716,185.9739285714286,214.4014285714286,243.85392857142855,273.66059523809525,304.0214285714286,334.9364285714286,367.7639285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.72105,-26.550000000000004,0.0,-0.7479125,-27.242500000000007,0.0,-0.7725517857142856,-26.811071428571424,0.0,-0.7923,-26.49928571428572,0.0,-0.8022946428571425,-27.31,0.0,-0.7530562500000002,-26.31857142857143,0.0,-0.6953133928571429,-28.42750000000001,0.0,-0.6738999999999997,-29.452499999999983,0.0,-0.6689999999999996,-29.806666666666672,0.0,-0.6000500000000004,-30.360833333333343,0.0,-0.4456999999999995,-30.91500000000002,0.0,-0.3198857142857143,-32.827499999999986,0.0,-0.0268625,-0.6925000000000026,0.0,-0.0246392857142856,0.431428571428583,0.0,-0.0197482142857143,0.3117857142857048,0.0,-0.0099946428571424,-0.8107142857142833,0.0,0.0492383928571422,0.9914285714285712,0.0,0.0577428571428573,-2.108928571428578,0.0,0.0214133928571431,-1.0249999999999773,0.0,0.0049000000000001,-0.3541666666666856,0.0,0.0689499999999991,-0.5541666666666742,0.0,0.1543500000000008,-0.5541666666666742,0.0,0.1258142857142852,-1.912499999999966,0.0,False,True,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,True,False,3.384615385
0.2735999999999999,0.5755446428571427,0.8941071428571428,1.2239571428571427,1.6261633928571426,2.1821508928571425,2.864758928571428,3.576208928571428,4.305307142857142,5.015507142857143,5.696657142857142,6.423757142857142,7.253057142857142,34.85357142857142,69.01535714285714,101.96285714285716,133.63285714285715,163.57535714285714,192.19642857142856,221.5964285714286,250.02428571428567,278.7078571428572,307.0878571428572,334.9428571428572,362.2728571428572,390.1578571428572,0.9886027649769586,1.7640360983102918,2.3199027649769586,2.6562027649769586,2.778896313364055,2.884670506912442,3.062928571428571,3.313670506912442,3.636896313364055,4.132412124582869,5.019791434927696,6.305687986651834,7.990101779755282,-0.3019446428571428,-34.16178571428572,-0.7754333333333332,-0.3185625000000001,-32.947500000000005,-0.5558666666666667,-0.32985,-31.67,-0.3363,-0.4022062499999999,-29.942499999999995,-0.1226935483870965,-0.5559874999999999,-28.62107142857144,-0.1057741935483869,-0.6826080357142854,-29.40000000000001,-0.1782580645161289,-0.7114500000000001,-28.427857142857132,-0.2507419354838709,-0.7290982142857141,-28.68357142857144,-0.3232258064516129,-0.7102000000000004,-28.379999999999995,-0.495515811218814,-0.6811499999999997,-27.855000000000015,-0.8873793103448273,-0.7271000000000001,-27.329999999999984,-1.2858965517241376,-0.8292999999999999,-27.88499999999999,-1.684413793103448,-0.0166178571428572,1.2142857142857153,0.2195666666666664,-0.0112874999999998,1.2775000000000034,0.2195666666666667,-0.0723562499999999,1.7275000000000065,0.2136064516129034,-0.1537812499999999,1.3214285714285552,0.0169193548387096,-0.1266205357142855,-0.7789285714285654,-0.072483870967742,-0.0288419642857147,0.9721428571428704,-0.072483870967742,-0.0176482142857139,-0.2557142857143049,-0.072483870967742,0.0188982142857137,0.3035714285714448,-0.1722900047672011,0.0290500000000006,0.5249999999999773,-0.3918634991260132,-0.0459500000000003,0.5250000000000341,-0.3985172413793103,-0.1021999999999998,-0.5550000000000068,-0.3985172413793103,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,8.123555556
0.4939999999999999,1.0537875,1.6834124999999998,2.384,3.1496,3.97575,4.842414285714286,5.705514285714286,6.5646877551020415,7.425937755102042,8.293941071428572,9.191534821428572,10.119300892857144,28.812857142857144,56.010714285714286,82.60714285714286,110.19714285714286,138.00714285714287,164.44714285714286,188.9742857142857,212.6542857142857,236.9642857142857,260.685,285.3364285714286,306.89500000000004,329.8110714285715,1.186928571428571,2.9453571428571426,5.275285714285714,8.176714285714286,11.30610138248848,14.205391705069124,16.87458525345622,19.31368202764977,21.530036866359445,23.56900460829493,25.437940092165896,27.136843317972343,28.66571428571428,-0.5597875,-27.197857142857146,-1.7584285714285717,-0.6296249999999999,-26.59642857142857,-2.329928571428572,-0.7005875000000001,-27.590000000000003,-2.901428571428572,-0.7656000000000001,-27.81,-3.129387096774193,-0.8261500000000002,-26.44,-2.899290322580645,-0.8666642857142857,-24.52714285714285,-2.669193548387096,-0.8631000000000002,-23.680000000000007,-2.439096774193548,-0.8591734693877555,-24.31,-2.2163548387096768,-0.8612500000000001,-23.72071428571428,-2.0389677419354832,-0.8680033163265302,-24.6514285714286,-1.8689354838709669,-0.8975937500000004,-21.55857142857144,-1.6989032258064505,-0.9277660714285716,-22.916071428571456,-1.528870967741934,-0.0698374999999998,0.601428571428567,-0.5715000000000003,-0.0709625000000002,-0.9935714285714284,-0.5715000000000003,-0.0650124999999999,-0.2199999999999988,-0.2279585253456213,-0.0605500000000001,1.3700000000000043,0.230096774193548,-0.0405142857142855,1.912857142857149,0.2300967741935498,0.0035642857142854,0.8471428571428419,0.230096774193548,0.0039265306122446,-0.6299999999999955,0.2227419354838709,-0.0020765306122445,0.5892857142857224,0.1773870967741935,-0.00675331632653,-0.9307142857143162,0.1700322580645163,-0.0295904336734702,3.092857142857156,0.1700322580645163,-0.0301723214285711,-1.357500000000016,0.1700322580645163,False,False,False,False,False,False,False,False,True,True,True,False,True,False,False,False,False,False,True,False,13.58490566
0.3241125,0.6479125,0.9335625,1.198352678571429,1.4803214285714286,1.7819285714285713,2.1112348214285714,2.468611607142857,2.823180357142857,3.1609053571428567,3.4821803571428567,3.787530357142857,4.080464285714285,27.035,54.465,81.2175,107.12857142857143,134.60071428571428,163.64714285714285,192.67142857142855,221.50857142857143,248.78357142857143,276.37857142857143,306.1873214285714,337.0098214285714,366.2060714285714,10.183935483870966,30.409258064516123,60.67596774193548,100.98406451612902,153.34695238095236,225.0128857142857,316.58588571428567,428.0659523809524,563.441069124424,770.5670368663594,1062.737133640553,1439.9513594470047,1902.2097142857144,-0.3238,-27.430000000000003,-20.225322580645155,-0.28565,-26.7525,-30.26670967741936,-0.2647901785714286,-25.911071428571432,-40.30809677419354,-0.2819687499999999,-27.47214285714284,-52.362887864823335,-0.3016071428571427,-29.046428571428574,-71.66593333333333,-0.3293062500000001,-29.024285714285725,-91.57299999999998,-0.3573767857142855,-28.83714285714285,-111.48006666666669,-0.3545687499999999,-27.27500000000001,-135.3751167434716,-0.3377249999999998,-27.595,-207.12596774193548,-0.321275,-29.80874999999997,-292.17009677419367,-0.3053499999999998,-30.82249999999999,-377.2142258064516,-0.2929339285714287,-29.19625000000002,-462.2583548387097,0.0381499999999999,0.6775000000000055,-10.0413870967742,0.0208598214285714,0.8414285714285654,-10.041387096774187,-0.0171785714285712,-1.5610714285714096,-12.054791090629791,-0.0196383928571428,-1.574285714285736,-19.303045468509996,-0.0276991071428573,0.0221428571428532,-19.90706666666665,-0.0280705357142854,0.1871428571428737,-19.907066666666708,0.0028080357142856,1.5621428571428453,-23.89505007680492,0.01684375,-0.3199999999999932,-71.75085099846387,0.0164499999999998,-2.213749999999976,-85.04412903225818,0.0159250000000001,-1.013750000000016,-85.04412903225796,0.012416071428571,1.6262499999999704,-85.04412903225807,False,False,False,False,False,False,False,True,False,True,True,False,True,False,False,False,False,False,True,False,8.0
0.52043125,1.095544642857143,1.711757142857143,2.3689303571428573,3.068749107142857,3.8107080357142857,4.569114285714286,5.332289285714286,6.067195535714286,6.729783035714286,7.333114285714286,7.924214285714286,8.499051785714286,27.8875,55.09857142857142,83.3592857142857,111.9592857142857,142.23142857142855,171.5760714285714,201.6385714285714,232.7585714285714,264.69607142857143,297.37,329.87928571428574,363.0857142857143,396.2807142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0371198156682027,1.3363133640552995,4.454377880184332,9.3913133640553,16.147119815668205,-0.5751133928571429,-27.21107142857142,0.0,-0.6162125,-28.26071428571429,0.0,-0.6571732142857143,-28.599999999999994,0.0,-0.6998187499999999,-30.272142857142853,0.0,-0.7419589285714285,-29.344642857142844,0.0,-0.7584062500000002,-30.0625,0.0,-0.7631750000000004,-31.120000000000005,0.0,-0.7349062499999999,-31.93750000000003,-0.0371198156682027,-0.6625874999999999,-32.673928571428576,-1.2991935483870969,-0.6033312500000001,-32.50928571428574,-3.1180645161290323,-0.5911,-33.206428571428546,-4.936935483870968,-0.5748375000000001,-33.19499999999999,-6.755806451612905,-0.0410991071428571,-1.049642857142867,0.0,-0.0409607142857142,-0.3392857142857082,0.0,-0.0426455357142856,-1.672142857142859,0.0,-0.0421401785714286,0.9275000000000092,0.0,-0.0164473214285716,-0.7178571428571558,0.0,-0.0047687500000002,-1.0575000000000043,0.0,0.0282687500000005,-0.8175000000000239,-0.0371198156682027,0.0723187499999999,-0.7364285714285472,-1.2620737327188942,0.0592562499999997,0.1646428571428373,-1.8188709677419357,0.0122312500000001,-0.6971428571428078,-1.818870967741936,0.0162624999999998,0.0114285714285529,-1.8188709677419368,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,True,7.942891614719485
0.55150625,1.0884410714285713,1.6061785714285712,2.117805357142857,2.704886607142857,3.378073214285714,4.052360714285714,4.6891107142857145,5.276379464285714,5.798241964285714,6.267242857142858,6.728542857142857,7.18483125,30.195,60.24250000000001,90.21285714285716,121.21714285714286,153.1042857142857,184.83535714285716,217.47285714285715,250.0928571428572,283.03285714285715,317.79,353.13714285714286,388.57,424.19,0.0054193548387096,0.0094838709677418,0.0121935483870966,0.013548387096774,0.0137142857142855,0.0137142857142855,0.0137142857142855,0.0137142857142855,0.0225622119815665,0.3322396313364051,1.075465437788018,2.252239631336405,3.862562211981566,-0.5369348214285713,-30.047500000000007,-0.0040645161290322,-0.5177375,-29.97035714285714,-0.0027096774193547,-0.5116267857142855,-31.004285714285714,-0.0013548387096774,-0.5870812500000002,-31.887142857142848,-0.0001658986175114,-0.6731866071428572,-31.731071428571425,0.0,-0.6742875000000002,-32.63750000000002,0.0,-0.6367500000000001,-32.620000000000005,0.0,-0.5872687499999998,-32.94,-0.008847926267281,-0.5218625000000001,-34.75714285714287,-0.3096774193548386,-0.4690008928571432,-35.34714285714284,-0.7432258064516128,-0.4612999999999996,-35.43285714285713,-1.1767741935483869,-0.456288392857143,-35.620000000000005,-1.610322580645161,0.0191973214285713,0.0771428571428671,0.0013548387096773,0.0061107142857144,-1.033928571428575,0.0013548387096773,-0.0754544642857146,-0.8828571428571337,0.0011889400921659,-0.0861053571428569,0.1560714285714226,0.0001658986175114,-0.0011008928571429,-0.9064285714285916,0.0,0.0375375,0.0175000000000125,0.0,0.0494812500000003,-0.3199999999999932,-0.008847926267281,0.0654062499999996,-1.8171428571428687,-0.3008294930875576,0.0528616071428569,-0.589999999999975,-0.4335483870967742,0.0077008928571435,-0.0857142857142889,-0.433548387096774,0.0050116071428565,-0.1871428571428737,-0.4335483870967744,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,8.181818182
0.46813125,0.98408125,1.5391875000000002,2.139321428571429,2.822308928571429,3.591558928571429,4.357146428571429,5.078196428571429,5.782271428571429,6.506121428571428,7.236755357142857,7.927405357142857,8.575502678571429,28.45,57.57392857142857,87.43857142857142,119.20285714285714,150.71214285714285,182.70857142857145,215.38857142857145,248.36857142857144,282.0835714285714,317.165,352.58571428571423,386.9514285714285,420.9264285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0071566820276497,0.2576405529953917,0.8588018433179723,1.8106405529953915,3.113156682027649,-0.51595,-29.123928571428568,0.0,-0.5551062500000001,-29.86464285714285,0.0,-0.6001339285714287,-31.76428571428572,0.0,-0.6829875000000003,-31.50928571428571,0.0,-0.76925,-31.996428571428567,0.0,-0.7655875000000001,-32.68000000000001,0.0,-0.72105,-32.98000000000002,0.0,-0.7040749999999996,-33.714999999999975,-0.0071566820276497,-0.7238499999999997,-35.081428571428546,-0.250483870967742,-0.7306339285714287,-35.42071428571427,-0.6011612903225806,-0.6906499999999998,-34.36571428571426,-0.9518387096774192,-0.6480973214285717,-33.97500000000002,-1.302516129032258,-0.0391562500000001,-0.7407142857142865,0.0,-0.0450276785714285,-1.8996428571428647,0.0,-0.0828535714285716,0.2550000000000096,0.0,-0.0862624999999996,-0.4871428571428566,0.0,0.0036624999999999,-0.6835714285714403,0.0,0.0445375000000001,-0.3000000000000113,0.0,0.0169750000000004,-0.7349999999999568,-0.0071566820276497,-0.019775,-1.366428571428571,-0.2433271889400922,-0.006783928571429,-0.3392857142857224,-0.3506774193548386,0.0399839285714289,1.0550000000000068,-0.3506774193548386,0.042552678571428,0.3907142857142389,-0.3506774193548387,False,True,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,6.666666667
0.695275,1.44355,2.19598125,2.952622321428572,3.713591071428572,4.473833928571429,5.202165178571429,5.894105357142857,6.5687178571428575,7.234667857142858,7.830792857142858,8.275542857142858,8.593025,27.192500000000003,55.13250000000001,82.0875,108.88892857142858,135.64107142857142,162.55964285714285,189.79392857142852,218.2667857142857,247.0167857142857,275.9834523809524,305.5392857142857,335.6842857142857,367.8767857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0090691244239631,0.136036866359447,0.4111336405529954,0.8343594470046083,1.4057142857142857,-0.7482749999999999,-27.940000000000005,0.0,-0.7524312500000001,-26.955,0.0,-0.7566410714285716,-26.801428571428573,0.0,-0.76096875,-26.752142857142843,0.0,-0.760242857142857,-26.918571428571425,0.0,-0.7283312500000001,-27.234285714285704,0.0,-0.6919401785714285,-28.47285714285715,0.0,-0.6746125000000003,-28.75,-0.0090691244239631,-0.6659500000000005,-28.96666666666667,-0.1269677419354839,-0.5961249999999998,-29.55583333333334,-0.2750967741935484,-0.44475,-30.144999999999985,-0.4232258064516129,-0.317482142857143,-32.192499999999995,-0.5713548387096774,-0.0041562500000001,0.9850000000000064,0.0,-0.0042098214285715,0.1535714285714249,0.0,-0.0043276785714283,0.0492857142857303,0.0,0.0007258928571429,-0.1664285714285824,0.0,0.0319116071428569,-0.3157142857142787,0.0,0.0363910714285715,-1.238571428571447,0.0,0.0173276785714282,-0.2771428571428487,-0.0090691244239631,0.0086624999999997,-0.2166666666666685,-0.1178986175115208,0.0698250000000006,-0.5891666666666708,-0.1481290322580644,0.1513749999999998,-0.5891666666666424,-0.1481290322580645,0.1272678571428569,-2.0475000000000136,-0.1481290322580645,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,7.7
0.2782624999999999,0.5675732142857142,0.916098214285714,1.330230357142857,1.763180357142857,2.193680357142857,2.6309178571428573,3.087142857142857,3.562266071428572,4.055966071428571,4.567653571428571,5.090578571428571,5.622866071428571,33.11035714285715,67.26750000000001,100.59857142857145,135.28035714285716,169.62535714285715,203.48535714285717,236.73285714285717,269.4532142857143,303.84464285714284,338.5560714285714,374.6067857142857,411.1314285714285,447.0039285714285,26.494528417818746,48.60586175115208,65.89186175115208,78.35252841781875,86.20524884792627,92.05866820276498,96.63741013824884,99.94147465437788,101.97086175115209,103.28129032258065,104.6137188940092,105.96814746543778,107.34457603686636,-0.2893107142857142,-34.157142857142865,-22.11133333333333,-0.348525,-33.33107142857142,-17.286,-0.4141321428571429,-34.68178571428572,-12.460666666666668,-0.4329499999999999,-34.345,-7.852720430107524,-0.4305000000000001,-33.859999999999985,-5.853419354838707,-0.4372375000000001,-33.2475,-4.578741935483876,-0.4562249999999999,-32.720357142857154,-3.3040645161290314,-0.4751232142857144,-34.39142857142855,-2.0293870967741867,-0.4936999999999996,-34.71142857142854,-1.3104285714285735,-0.5116874999999999,-36.05071428571426,-1.332428571428565,-0.5229249999999999,-36.52464285714285,-1.3544285714285706,-0.5322874999999998,-35.8725,-1.3764285714285762,-0.0592142857142857,0.8260714285714457,4.8253333333333295,-0.0656071428571429,-1.3507142857143035,4.825333333333333,-0.0188178571428569,0.3367857142857247,4.607946236559144,0.0024499999999998,0.4850000000000136,1.9993010752688176,-0.0067375,0.612499999999983,1.2746774193548305,-0.0189874999999997,0.5271428571428487,1.274677419354845,-0.0188982142857145,-1.6710714285713948,1.274677419354845,-0.0185767857142851,-0.3199999999999932,0.718958525345613,-0.0179875000000002,-1.3392857142857224,-0.0219999999999913,-0.0112375,-0.473928571428587,-0.0220000000000055,-0.0093624999999999,0.6521428571428487,-0.0220000000000055,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,1.833333333
0.8302499999999998,1.6395749999999998,2.395525,3.108180357142857,3.813830357142857,4.518008928571429,5.250833928571429,6.020671428571429,6.811546428571429,7.611477678571429,8.40870625,9.1773625,9.925589795918366,26.135,51.68375,76.51142857142857,100.32142857142856,123.1047619047619,145.24035714285714,171.185,199.22,227.42684210526315,255.38315789473685,283.08894736842103,310.54421052631574,337.748947368421,411.5876129032258,834.0877741935483,1267.5004838709676,1711.8257419354836,2160.509706221198,2604.8139205069124,3044.7383847926267,3480.283099078341,3891.691131336405,4252.619905529954,4563.069421658986,4823.039679723503,5039.075020737328,-0.809325,-25.548749999999995,-422.50016129032247,-0.7559499999999999,-24.82767857142857,-433.41270967741934,-0.7126553571428573,-23.81,-444.325258064516,-0.7056499999999999,-22.78333333333333,-448.6839642857144,-0.7041785714285718,-22.135595238095235,-444.3042142857144,-0.7328250000000001,-25.944642857142867,-439.9244642857143,-0.7698375000000004,-28.035,-435.54471428571424,-0.7908749999999998,-28.20684210526315,-411.4080322580644,-0.7999312500000002,-27.95631578947368,-360.92877419354863,-0.7972285714285707,-27.70578947368421,-310.4495161290324,-0.7686562499999994,-27.455263157894706,-259.9702580645162,-0.7482272959183671,-27.204736842105262,-216.03534101382505,0.053375,0.7210714285714239,-10.912548387096876,0.0432946428571425,1.0176785714285683,-10.912548387096647,0.0070053571428574,1.0266666666666708,-4.3587062211984176,0.0014714285714281,0.6477380952380969,4.379750000000058,-0.0286464285714282,-3.809047619047632,4.379750000000058,-0.0370125000000003,-2.0903571428571297,4.379750000000058,-0.0210374999999993,-0.1718421052631527,24.13668202764984,-0.0090562500000004,0.2505263157894717,50.47925806451576,0.0027026785714294,0.2505263157894717,50.479258064516216,0.0285723214285713,0.2505263157895001,50.479258064516216,0.0204289540816322,0.2505263157894433,43.93491705069118,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,1.266666667
